  EVENTID,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,DEPFIX,AUTHOR   ,TYPE  ,MAG ,,,
8317805,ISC      ,29-12-2005,28:08.2,2.6013,95.5166,25,TRUE  ,ISC      ,mb    ,4,,,
8184508,ISC      ,30-12-2005,02:02.8,4.2184,97.2366,76,TRUE  ,ISC      ,mb    ,4.3,,,
8317850,ISC      ,30-12-2005,08:48.9,3.3833,95.7416,35,TRUE  ,ISC      ,mb    ,4,,,
8184556,ISC      ,30-12-2005,00:30.7,1.0776,97.1009,17.7,      ,ISC      ,mb    ,4.6,,,
8184578,ISC      ,30-12-2005,56:03.7,5.4103,94.508,46,TRUE  ,ISC      ,mb    ,4.7,,,
8317872,ISC      ,31-12-2005,25:17.4,-3.6066,100.9655,32,TRUE  ,ISC      ,mb    ,4.2,,,
8184605,ISC      ,31-12-2005,18:37.3,-5.1779,102.389,44,TRUE  ,ISC      ,mb    ,4.4,,,
8317890,ISC      ,31-12-2005,05:54.4,2.512,95.8419,25,TRUE  ,ISC      ,mb    ,4.2,,,
8317909,ISC      ,31-12-2005,46:40.9,1.8087,96.9003,28,TRUE  ,ISC      ,mb    ,4.1,,,
7997716,ISC      ,01-01-2006,47:13.0,4.7124,95.1242,51.6,      ,ISC      ,mb    ,5.7,ISC      ,MS    ,5
9476464,ISC      ,01-01-2006,21:00.0,4.382,95.8656,31,TRUE  ,ISC      ,mb    ,4,,,
9476628,ISC      ,02-01-2006,38:39.7,3.6189,93.5755,19,TRUE  ,ISC      ,mb    ,4.5,,,
9476776,ISC      ,02-01-2006,36:56.1,2.536,95.6942,21.9,      ,ISC      ,mb    ,4.1,,,
8184787,ISC      ,02-01-2006,48:14.2,5.7127,95.7824,150,TRUE  ,ISC      ,mb    ,4.3,,,
9476937,ISC      ,03-01-2006,28:38.0,3.7162,93.6109,29.6,      ,ISC      ,mb    ,4.1,,,
9477091,ISC      ,03-01-2006,05:48.4,5.0384,94.4801,43,TRUE  ,ISC      ,mb    ,4.1,,,
9477616,ISC      ,04-01-2006,10:36.8,-0.4039,99.3138,62.7,      ,ISC      ,mb    ,4.3,,,
8029770,ISC      ,05-01-2006,41:25.9,3.9711,95.9607,50,TRUE  ,ISC      ,mb    ,4.4,,,
8095277,ISC      ,05-01-2006,01:51.7,1.1429,96.9566,25.6,      ,ISC      ,mb    ,4.6,,,
8029809,ISC      ,05-01-2006,40:58.3,0.9947,98.9045,96,      ,ISC      ,mb    ,4.7,,,
8184972,ISC      ,06-01-2006,25:07.1,1.9851,96.7113,28,TRUE  ,ISC      ,mb    ,4.5,,,
9478117,ISC      ,06-01-2006,46:43.4,0.8035,97.4166,27,TRUE  ,ISC      ,mb    ,4.1,,,
8095292,ISC      ,06-01-2006,06:46.0,1.2602,97.2213,30,TRUE  ,ISC      ,mb    ,4.5,ISC      ,MS    ,4
9478445,ISC      ,07-01-2006,00:48.6,2.5991,96.7662,33,TRUE  ,ISC      ,mb    ,4,,,
9478623,ISC      ,07-01-2006,15:45.2,1.0228,97.2519,27,TRUE  ,ISC      ,mb    ,4.4,,,
8185052,ISC      ,08-01-2006,35:48.1,0.8215,97.3992,29.1,      ,ISC      ,mb    ,4.3,,,
9478881,ISC      ,08-01-2006,00:08.6,-6.0391,105.1293,51,TRUE  ,ISC      ,mb    ,4.1,,,
8095353,ISC      ,09-01-2006,48:20.0,-6.034,105.0612,51,TRUE  ,ISC      ,mb    ,4.2,,,
9479754,ISC      ,10-01-2006,29:23.5,-5.575,105.4294,35,TRUE  ,ISC      ,mb    ,4.1,,,
8095389,ISC      ,11-01-2006,46:43.5,0.123,97.8182,30.5,      ,ISC      ,mb    ,5.1,ISC      ,MS    ,4.9
9480147,ISC      ,11-01-2006,04:25.8,5.3108,94.0532,43,TRUE  ,ISC      ,mb    ,4,,,
8318108,ISC      ,11-01-2006,07:17.1,0.1118,97.8587,30,TRUE  ,ISC      ,mb    ,4.6,,,
9480238,ISC      ,11-01-2006,11:45.0,5.7387,94.5165,46,TRUE  ,ISC      ,mb    ,4.1,,,
8035825,ISC      ,11-01-2006,34:58.4,0.0911,97.8357,30.3,      ,ISC      ,mb    ,5,ISC      ,MS    ,4.5
9480346,ISC      ,11-01-2006,52:32.1,-6.2951,104.9167,49,TRUE  ,ISC      ,mb    ,4,,,
8035863,ISC      ,12-01-2006,36:12.8,1.3504,97.0848,26.8,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.3
8185196,ISC      ,13-01-2006,47:07.4,0.976,97.3454,33.4,      ,ISC      ,mb    ,4.7,,,
8078583,ISC      ,13-01-2006,49:53.8,1.0933,97.4407,29,      ,ISC      ,mb    ,5.1,ISC      ,MS    ,4.8
8030084,ISC      ,13-01-2006,47:30.0,4.8604,94.6907,47.2,      ,ISC      ,mb    ,5,ISC      ,MS    ,4.3
8078605,ISC      ,13-01-2006,47:25.8,1.399,97.0825,39.9,      ,ISC      ,mb    ,5,ISC      ,MS    ,4.8
8185211,ISC      ,13-01-2006,53:48.7,1.2166,97.1516,25,TRUE  ,ISC      ,mb    ,4.3,ISC      ,MS    ,4.4
8318188,ISC      ,13-01-2006,54:48.6,1.2613,97.1425,30.6,      ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.3
8185214,ISC      ,14-01-2006,22:51.9,1.6418,97.4587,30,TRUE  ,ISC      ,mb    ,4.4,,,
8318223,ISC      ,14-01-2006,05:08.1,1.9293,96.4414,19.2,      ,ISC      ,mb    ,4.4,,,
8185250,ISC      ,15-01-2006,29:57.6,-3.0194,101.0235,46,TRUE  ,ISC      ,mb    ,4.5,,,
8037794,ISC      ,16-01-2006,58:15.2,7.577,94.1507,24,TRUE  ,ISC      ,mb    ,4.6,,,
8185293,ISC      ,17-01-2006,52:34.2,5.5503,93.2557,29,TRUE  ,ISC      ,mb    ,4.5,,,
8078777,ISC      ,17-01-2006,23:15.8,5.348,94.2479,62,      ,ISC      ,mb    ,4.8,,,
9482554,ISC      ,18-01-2006,24:54.4,-5.8499,103.057,33,TRUE  ,ISC      ,mb    ,4.2,,,
8078795,ISC      ,18-01-2006,15:59.4,-5.7265,102.995,41.3,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.3
8318350,ISC      ,18-01-2006,46:17.6,1.9473,97.0715,28,TRUE  ,ISC      ,mb    ,4.2,,,
9482979,ISC      ,18-01-2006,44:34.4,8.6856,92.4932,33,TRUE  ,ISC      ,mb    ,4,,,
9483658,ISC      ,19-01-2006,22:40.5,0.923,97.5822,27,TRUE  ,ISC      ,mb    ,4,,,
8188248,ISC      ,19-01-2006,23:51.4,5.4735,94.8346,50,TRUE  ,ISC      ,mb    ,4,,,
8188266,ISC      ,19-01-2006,46:03.5,1.1415,96.8719,25,TRUE  ,ISC      ,mb    ,4.3,,,
8078890,ISC      ,19-01-2006,52:40.4,-2.0654,100.7585,68.6,      ,ISC      ,mb    ,4.7,,,
8095568,ISC      ,20-01-2006,39:46.5,6.8813,91.9277,23,TRUE  ,ISC      ,mb    ,4.2,ISC      ,MS    ,4
8078951,ISC      ,20-01-2006,13:46.2,9.2191,93.993,22,TRUE  ,ISC      ,mb    ,4.3,,,
8078977,ISC      ,21-01-2006,02:23.4,1.1516,97.238,27,TRUE  ,ISC      ,mb    ,4.7,ISC      ,MS    ,4
9484436,ISC      ,21-01-2006,58:18.4,0.28,98.507,43,TRUE  ,ISC      ,mb    ,4,,,
8227155,ISC      ,21-01-2006,17:49.7,1.2915,97.1127,28,TRUE  ,ISC      ,mb    ,4.6,,,
9484658,ISC      ,21-01-2006,27:25.4,0.7762,97.4379,27,TRUE  ,ISC      ,mb    ,4.1,,,
8227172,ISC      ,22-01-2006,50:43.5,1.0791,97.1084,25,TRUE  ,ISC      ,mb    ,4.4,ISC      ,MS    ,4
9485016,ISC      ,23-01-2006,54:58.9,4.6261,96.7253,33,TRUE  ,ISC      ,mb    ,4.2,,,
8079236,ISC      ,25-01-2006,26:44.9,6.972,92.4012,23,TRUE  ,ISC      ,mb    ,4.5,,,
8227232,ISC      ,25-01-2006,55:32.1,5.2456,94.3361,43,TRUE  ,ISC      ,mb    ,4.6,,,
8318602,ISC      ,25-01-2006,57:58.7,4.8864,95.127,50,TRUE  ,ISC      ,mb    ,4.3,,,
9485898,ISC      ,25-01-2006,28:03.4,2.414,95.8684,25,TRUE  ,ISC      ,mb    ,4.1,,,
8227252,ISC      ,26-01-2006,21:42.5,1.6873,97.618,33,TRUE  ,ISC      ,mb    ,4,,,
8079331,ISC      ,26-01-2006,27:54.0,1.9365,96.7278,28.3,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.1
8079337,ISC      ,26-01-2006,18:48.7,2.3844,96.9544,33,TRUE  ,ISC      ,mb    ,4.7,ISC      ,MS    ,4
8227254,ISC      ,26-01-2006,29:34.8,1.9129,96.7884,28,TRUE  ,ISC      ,mb    ,4.4,,,
8227256,ISC      ,26-01-2006,04:39.1,0.9346,96.9667,25,TRUE  ,ISC      ,mb    ,4.3,,,
8079358,ISC      ,26-01-2006,58:01.9,-4.7421,102.7784,59.5,      ,ISC      ,mb    ,5.3,ISC      ,MS    ,4.6
8318701,ISC      ,27-01-2006,13:52.0,1.133,97.2168,27,TRUE  ,ISC      ,mb    ,4.2,,,
8079451,ISC      ,28-01-2006,53:05.2,-5.1661,103.9726,21,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.6
8227315,ISC      ,28-01-2006,14:37.0,0.0217,97.8944,30,TRUE  ,ISC      ,mb    ,4.4,,,
8079481,ISC      ,28-01-2006,31:41.9,2.6407,95.9659,40.3,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.5
9487684,ISC      ,29-01-2006,37:14.3,-6.1901,105.1578,51,TRUE  ,ISC      ,mb    ,4,,,
9487773,ISC      ,30-01-2006,38:37.4,-0.3433,96.544,23.5,      ,ISC      ,mb    ,4.2,,,
8079575,ISC      ,30-01-2006,35:20.2,1.1147,97.2919,25.6,      ,ISC      ,mb    ,5,ISC      ,MS    ,4.9
9488101,ISC      ,30-01-2006,47:59.0,0.174,97.339,25,TRUE  ,ISC      ,mb    ,4,,,
8227372,ISC      ,31-01-2006,19:23.5,0.6845,97.2637,29,TRUE  ,ISC      ,mb    ,4.3,,,
8079663,ISC      ,31-01-2006,15:51.9,2.7051,96.0923,24.9,      ,ISC      ,mb    ,5.7,ISC      ,MS    ,5.6
8227376,ISC      ,31-01-2006,24:35.6,2.7063,95.9764,25,TRUE  ,ISC      ,mb    ,4.5,,,
8079688,ISC      ,01-02-2006,11:50.4,2.2706,96.0081,27.6,      ,ISC      ,mb    ,4.7,,,
8318912,ISC      ,01-02-2006,58:28.8,1.4512,96.9725,28,TRUE  ,ISC      ,mb    ,4.1,,,
8438369,ISC      ,01-02-2006,48:41.3,1.2672,97.2102,15.8,      ,ISC      ,mb    ,4.2,,,
9569349,ISC      ,01-02-2006,20:38.6,0.528,100.3949,150,TRUE  ,ISC      ,mb    ,4.1,,,
9569382,ISC      ,01-02-2006,49:05.2,3.2562,98.3657,35,TRUE  ,ISC      ,mb    ,4,,,
8079708,ISC      ,01-02-2006,18:13.9,4.9407,93.0097,33.3,      ,ISC      ,mb    ,4.9,ISC      ,MS    ,4.3
8318971,ISC      ,02-02-2006,01:47.7,1.6013,96.9729,28,TRUE  ,ISC      ,mb    ,4.2,,,
8079778,ISC      ,03-02-2006,11:15.4,6.393,92.7511,40.8,      ,ISC      ,mb    ,4.5,,,
8079788,ISC      ,03-02-2006,41:55.7,2.3273,97.106,33,TRUE  ,ISC      ,mb    ,4.4,,,
8438429,ISC      ,04-02-2006,56:14.6,2.8016,95.3481,39.7,      ,ISC      ,mb    ,4.5,,,
9569748,ISC      ,04-02-2006,02:01.0,3.3065,95.5712,35,TRUE  ,ISC      ,mb    ,4,,,
8438431,ISC      ,04-02-2006,32:53.8,1.0787,97.3051,27,TRUE  ,ISC      ,mb    ,4.1,,,
8438451,ISC      ,05-02-2006,13:36.0,0.8524,97.3414,27,TRUE  ,ISC      ,mb    ,4.5,,,
8319123,ISC      ,05-02-2006,29:24.6,-5.4375,103.7631,61.3,      ,ISC      ,mb    ,4.3,,,
8319133,ISC      ,05-02-2006,49:20.9,7.0691,92.461,23,TRUE  ,ISC      ,mb    ,4.1,,,
8083674,ISC      ,06-02-2006,05:02.4,2.2655,96.4248,27.8,      ,ISC      ,mb    ,5.2,ISC      ,MS    ,5.1
8188787,ISC      ,06-02-2006,40:41.6,2.4944,95.9958,27.5,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4
8079928,ISC      ,06-02-2006,55:11.2,1.6566,97.1237,29.6,      ,ISC      ,mb    ,5.5,ISC      ,MS    ,4.9
8319178,ISC      ,07-02-2006,24:45.7,2.1558,96.2837,26,      ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.1
8319190,ISC      ,08-02-2006,08:33.3,2.5123,95.7706,25,TRUE  ,ISC      ,mb    ,4.3,,,
9570269,ISC      ,08-02-2006,26:12.8,-5.7775,102.4273,21,TRUE  ,ISC      ,mb    ,4.3,,,
9570303,ISC      ,09-02-2006,51:27.4,3.0735,98.5913,35,TRUE  ,ISC      ,mb    ,4.1,,,
8319231,ISC      ,10-02-2006,24:54.2,2.121,96.7782,27.6,      ,ISC      ,mb    ,4.7,,,
8192389,ISC      ,10-02-2006,39:54.4,1.1253,97.2145,27,TRUE  ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.6
8319234,ISC      ,10-02-2006,52:35.3,1.8663,96.5463,28,TRUE  ,ISC      ,mb    ,4.1,,,
9570510,ISC      ,11-02-2006,08:18.1,0.8654,97.8591,32,TRUE  ,ISC      ,mb    ,4.1,,,
8319269,ISC      ,12-02-2006,31:13.1,1.1931,97.0718,25,TRUE  ,ISC      ,mb    ,4.5,ISC      ,MS    ,4
9570636,ISC      ,12-02-2006,21:02.0,8.1401,94.2896,25.5,      ,ISC      ,mb    ,4.1,,,
8192518,ISC      ,13-02-2006,55:57.9,8.2965,94.6071,10,TRUE  ,ISC      ,mb    ,4.2,,,
8192521,ISC      ,13-02-2006,32:08.9,2.8827,95.4042,27.8,      ,ISC      ,mb    ,5.2,ISC      ,MS    ,5
8095934,ISC      ,13-02-2006,46:06.7,-6.3913,104.7966,49,TRUE  ,ISC      ,mb    ,5,ISC      ,MS    ,4.2
8095936,ISC      ,13-02-2006,05:43.4,2.497,96.2288,27.1,      ,ISC      ,mb    ,5.1,ISC      ,MS    ,4.8
8192528,ISC      ,13-02-2006,18:09.5,2.4577,96.1887,20,      ,ISC      ,mb    ,4.7,,,
9570689,ISC      ,13-02-2006,29:16.8,2.4603,96.3975,30,TRUE  ,ISC      ,mb    ,4.5,,,
8192538,ISC      ,13-02-2006,23:45.2,2.5448,95.907,25,TRUE  ,ISC      ,mb    ,4.3,,,
8095969,ISC      ,15-02-2006,17:54.8,5.3508,94.4917,49,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4
8095979,ISC      ,15-02-2006,14:15.8,2.6723,95.8431,31.1,      ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.2
8438650,ISC      ,15-02-2006,04:19.0,1.1288,97.3645,27,TRUE  ,ISC      ,mb    ,4.4,,,
8192652,ISC      ,16-02-2006,47:21.5,8.6975,94.1876,22,TRUE  ,ISC      ,mb    ,4,,,
9571058,ISC      ,16-02-2006,04:37.3,0.8531,96.95,25,TRUE  ,ISC      ,mb    ,4.1,,,
9571071,ISC      ,16-02-2006,20:59.7,-6.9406,105.3498,56,TRUE  ,ISC      ,mb    ,4.1,,,
8319391,ISC      ,18-02-2006,09:58.1,4.7294,95.2055,50.8,      ,ISC      ,mb    ,4.5,,,
9571249,ISC      ,18-02-2006,39:08.2,2.7221,95.3041,25,      ,ISC      ,mb    ,4.1,,,
8438729,ISC      ,19-02-2006,50:24.7,1.1189,97.0572,25,TRUE  ,ISC      ,mb    ,4.3,,,
8438733,ISC      ,19-02-2006,15:23.8,1.0405,97.1336,25,TRUE  ,ISC      ,mb    ,4.1,,,
8096140,ISC      ,20-02-2006,54:06.0,-9.7609,107.0826,30.7,      ,ISC      ,mb    ,5,ISC      ,MS    ,4
8335710,ISC      ,23-02-2006,11:46.2,0.4426,98.1157,28.9,      ,ISC      ,mb    ,4.5,,,
9579404,ISC      ,23-02-2006,13:03.7,0.3895,98.0323,27.6,      ,ISC      ,mb    ,4.5,,,
8335748,ISC      ,25-02-2006,54:55.6,1.8164,97.7615,30,      ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.2
9579861,ISC      ,26-02-2006,18:46.2,1.0473,98.5384,65,TRUE  ,ISC      ,mb    ,4,,,
9579883,ISC      ,26-02-2006,35:31.9,0.9382,97.3963,27,TRUE  ,ISC      ,mb    ,4.1,,,
8113956,ISC      ,26-02-2006,39:54.4,-8.6462,105.8649,22,TRUE  ,ISC      ,mb    ,5.2,ISC      ,MS    ,4.6
8193183,ISC      ,26-02-2006,43:02.7,-8.7017,105.9792,23.9,      ,ISC      ,mb    ,5.5,ISC      ,MS    ,5.2
8438872,ISC      ,26-02-2006,08:08.1,-8.8014,106.0418,34.5,      ,ISC      ,mb    ,4.5,,,
9579900,ISC      ,26-02-2006,21:38.2,0.3096,97.7551,29,TRUE  ,ISC      ,mb    ,4.1,,,
8193192,ISC      ,26-02-2006,32:49.8,5.5513,94.6335,33.1,      ,ISC      ,mb    ,5.3,ISC      ,MS    ,4.4
8438874,ISC      ,26-02-2006,45:32.0,1.1973,97.0833,16.7,      ,ISC      ,mb    ,4.4,,,
8438893,ISC      ,27-02-2006,41:22.0,4.5876,96.1556,31.5,      ,ISC      ,mb    ,4,,,
8193246,ISC      ,27-02-2006,05:12.2,2.9107,93.9868,29.8,      ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.2
9579998,ISC      ,27-02-2006,20:40.7,2.4648,95.906,25,TRUE  ,ISC      ,mb    ,4.1,,,
8438915,ISC      ,27-02-2006,04:30.1,6.8732,93.0195,27,TRUE  ,ISC      ,mb    ,4,,,
8193280,ISC      ,28-02-2006,03:36.0,2.3419,97.1914,33,TRUE  ,ISC      ,mb    ,4.5,,,
10595199,ISC      ,01-03-2006,36:02.7,2.6536,95.8642,24.6,      ,ISC      ,mb    ,5.2,ISC      ,MS    ,4.4
10595245,ISC      ,01-03-2006,59:58.1,2.5948,95.8536,25,TRUE  ,ISC      ,mb    ,4.5,,,
10595247,ISC      ,01-03-2006,01:20.0,4.646,96.3874,35,TRUE  ,ISC      ,mb    ,4.2,,,
10595318,ISC      ,01-03-2006,12:58.8,0.3205,98.548,43,TRUE  ,ISC      ,mb    ,4.3,,,
10595530,ISC      ,02-03-2006,03:53.6,5.3091,94.7609,63,TRUE  ,ISC      ,mb    ,4,,,
10595957,ISC      ,02-03-2006,15:51.0,5.4469,94.9297,50,TRUE  ,ISC      ,mb    ,4.5,,,
10595995,ISC      ,02-03-2006,06:12.3,2.4197,95.9243,25,TRUE  ,ISC      ,mb    ,4.4,,,
10596118,ISC      ,02-03-2006,37:07.9,0.8223,97.332,27,TRUE  ,ISC      ,mb    ,4.5,ISC      ,MS    ,4
10596213,ISC      ,03-03-2006,43:31.2,2.4173,95.7817,25,TRUE  ,ISC      ,mb    ,4,,,
10596543,ISC      ,03-03-2006,12:26.5,2.9562,93.7278,18,TRUE  ,ISC      ,mb    ,4.1,,,
10597497,ISC      ,04-03-2006,30:03.3,-9.8977,106.6122,35,TRUE  ,ISC      ,mb    ,4.5,,,
10597555,ISC      ,05-03-2006,09:52.3,-1.839,99.3988,32.6,      ,ISC      ,mb    ,4.5,,,
10597629,ISC      ,05-03-2006,37:44.2,-4.7104,101.8666,37,TRUE  ,ISC      ,mb    ,4.2,,,
10597908,ISC      ,05-03-2006,03:12.4,-1.7877,99.5499,33,TRUE  ,ISC      ,mb    ,4.2,,,
10597998,ISC      ,05-03-2006,31:29.7,7.4809,94.3582,24,TRUE  ,ISC      ,mb    ,4.4,ISC      ,MS    ,4.1
10598054,ISC      ,05-03-2006,46:58.6,-4.5638,101.3387,28.3,      ,ISC      ,mb    ,5,ISC      ,MS    ,4.3
10598065,ISC      ,05-03-2006,16:09.8,-4.5523,101.3782,29.9,      ,ISC      ,mb    ,4.9,ISC      ,MS    ,4.2
10598705,ISC      ,07-03-2006,11:17.6,1.8742,96.5654,28,TRUE  ,ISC      ,mb    ,4.1,,,
10599249,ISC      ,07-03-2006,40:01.0,0.8286,97.4184,27,TRUE  ,ISC      ,mb    ,4,,,
10599477,ISC      ,08-03-2006,27:34.6,9.3056,91.4843,20,TRUE  ,ISC      ,mb    ,4,,,
10599498,ISC      ,08-03-2006,33:37.7,3.9268,96.2114,27.6,      ,ISC      ,mb    ,5.3,ISC      ,MS    ,4.9
10599610,ISC      ,08-03-2006,59:52.0,1.1565,97.1056,27.4,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.5
10599650,ISC      ,08-03-2006,16:57.3,4.9587,95.1868,50,TRUE  ,ISC      ,mb    ,4.4,,,
10599827,ISC      ,08-03-2006,57:23.2,6.3527,92.8498,25,TRUE  ,ISC      ,mb    ,4.1,,,
10599888,ISC      ,08-03-2006,04:31.7,-6.8535,105.1632,10,TRUE  ,ISC      ,mb    ,4.1,,,
10600753,ISC      ,10-03-2006,03:19.9,9.8358,93.088,43,TRUE  ,ISC      ,mb    ,4,,,
10600821,ISC      ,10-03-2006,42:44.0,7.5686,91.6606,35,TRUE  ,ISC      ,mb    ,4,,,
10600895,ISC      ,10-03-2006,29:18.6,1.3099,95.1887,35,TRUE  ,ISC      ,mb    ,4.3,,,
10600990,ISC      ,10-03-2006,26:03.2,-7.8311,107.7618,64.8,      ,ISC      ,mb    ,4.8,,,
10601946,ISC      ,11-03-2006,22:10.1,2.5638,95.8529,25,TRUE  ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.1
10601950,ISC      ,11-03-2006,25:32.2,-6.8603,105.6882,120,TRUE  ,ISC      ,mb    ,4.2,,,
10601954,ISC      ,11-03-2006,30:01.8,2.6498,95.8772,25,TRUE  ,ISC      ,mb    ,4.4,,,
10602295,ISC      ,12-03-2006,06:36.7,2.0353,93.3364,35,TRUE  ,ISC      ,mb    ,4,,,
10602469,ISC      ,12-03-2006,38:43.0,-3.3155,100.9886,50,TRUE  ,ISC      ,mb    ,4,,,
10602638,ISC      ,12-03-2006,44:52.2,1.7434,97.0821,28.3,      ,ISC      ,mb    ,5.1,ISC      ,MS    ,4.4
10603420,ISC      ,14-03-2006,47:38.4,5.2511,94.7111,43,TRUE  ,ISC      ,mb    ,4.4,,,
10604272,ISC      ,15-03-2006,27:53.6,2.5129,95.6054,25,TRUE  ,ISC      ,mb    ,4.6,,,
10604386,ISC      ,15-03-2006,34:36.7,5.3534,94.37,43,TRUE  ,ISC      ,mb    ,4.2,,,
10604619,ISC      ,16-03-2006,43:09.8,-7.4201,106.6237,23.5,      ,ISC      ,mb    ,5.2,ISC      ,MS    ,4.3
10604854,ISC      ,16-03-2006,06:23.1,-6.5488,103.8727,49.3,      ,ISC      ,mb    ,4.2,,,
10604856,ISC      ,16-03-2006,12:16.8,5.1589,94.7447,53.6,      ,ISC      ,mb    ,5.3,ISC      ,MS    ,4.4
10605596,ISC      ,17-03-2006,36:17.2,0.9281,98.7087,65,TRUE  ,ISC      ,mb    ,4.5,,,
10605635,ISC      ,17-03-2006,57:22.8,2.2995,96.7846,28,TRUE  ,ISC      ,mb    ,4.7,,,
10605910,ISC      ,18-03-2006,56:40.7,6.7002,92.605,26,TRUE  ,ISC      ,mb    ,4.3,,,
10606334,ISC      ,19-03-2006,24:32.6,4.1236,95.9763,52.2,      ,ISC      ,mb    ,5.3,ISC      ,MS    ,4.5
10606354,ISC      ,19-03-2006,36:27.8,3.0328,94.0136,32.2,      ,ISC      ,mb    ,5.1,ISC      ,MS    ,4.7
10606422,ISC      ,19-03-2006,09:34.5,5.4695,94.4027,46,TRUE  ,ISC      ,mb    ,4.1,,,
10606576,ISC      ,19-03-2006,29:57.5,4.2276,95.8388,51,TRUE  ,ISC      ,mb    ,4.1,,,
10606621,ISC      ,19-03-2006,04:45.3,4.5663,95.0472,48,TRUE  ,ISC      ,mb    ,4.2,,,
10607017,ISC      ,20-03-2006,32:10.1,4.7372,95.0327,48,TRUE  ,ISC      ,mb    ,4.3,,,
10607124,ISC      ,20-03-2006,46:29.8,2.2734,96.595,33.1,      ,ISC      ,mb    ,4.5,ISC      ,MS    ,4.1
10607671,ISC      ,21-03-2006,10:03.9,7.9421,91.9155,25,TRUE  ,ISC      ,mb    ,4.1,,,
10607955,ISC      ,21-03-2006,20:21.7,-0.3893,98.1711,27,TRUE  ,ISC      ,mb    ,4.1,,,
10608359,ISC      ,22-03-2006,08:49.9,2.8086,95.6439,28,      ,ISC      ,mb    ,5.1,ISC      ,MS    ,4.7
10608478,ISC      ,22-03-2006,02:42.8,2.2011,96.8731,31.7,      ,ISC      ,mb    ,4.5,,,
10608759,ISC      ,22-03-2006,09:56.1,-6.0476,101.2714,35,TRUE  ,ISC      ,mb    ,4,,,
10608789,ISC      ,23-03-2006,19:07.4,2.2009,96.3576,46.1,      ,ISC      ,mb    ,4.6,,,
10609321,ISC      ,23-03-2006,40:31.9,0.1998,97.8092,30,TRUE  ,ISC      ,mb    ,4,,,
10609976,ISC      ,25-03-2006,45:53.8,4.8029,93.067,22,TRUE  ,ISC      ,mb    ,4.6,,,
10610124,ISC      ,25-03-2006,59:50.1,2.5555,94.482,21,TRUE  ,ISC      ,mb    ,4.2,,,
10610671,ISC      ,26-03-2006,01:33.7,1.6834,97.0669,27.8,      ,ISC      ,mb    ,4.4,,,
10610968,ISC      ,26-03-2006,30:20.4,2.2544,92.6229,31.4,      ,ISC      ,mb    ,4.1,,,
10611244,ISC      ,26-03-2006,43:02.1,-5.2191,101.8512,36,TRUE  ,ISC      ,mb    ,4.1,,,
10611808,ISC      ,27-03-2006,58:37.6,1.0831,97.1476,27.6,      ,ISC      ,mb    ,4.7,ISC      ,MS    ,4.3
10611978,ISC      ,27-03-2006,48:56.4,0.5966,98.3243,43,TRUE  ,ISC      ,mb    ,4.3,,,
10612201,ISC      ,28-03-2006,35:44.6,3.3331,97.1682,44.2,      ,ISC      ,mb    ,5,ISC      ,MS    ,4.2
10612332,ISC      ,28-03-2006,11:32.9,2.5129,95.7865,25,TRUE  ,ISC      ,mb    ,4.7,ISC      ,MS    ,4.2
10612453,ISC      ,28-03-2006,12:08.3,1.2345,97.0072,28.8,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.2
10612537,ISC      ,28-03-2006,36:02.5,1.5036,97.2969,18.3,      ,ISC      ,mb    ,4.5,ISC      ,MS    ,4.2
10613724,ISC      ,30-03-2006,27:32.2,5.3343,94.4134,46,TRUE  ,ISC      ,mb    ,4.1,,,
10614313,ISC      ,31-03-2006,06:19.2,2.3801,97.2585,33,TRUE  ,ISC      ,mb    ,4.8,,,
10614763,ISC      ,31-03-2006,30:09.3,2.9775,96.2819,33,TRUE  ,ISC      ,mb    ,4.4,,,
8228612,ISC      ,01-04-2006,36:36.5,4.681,95.0233,56.6,      ,ISC      ,mb    ,4.6,,,
8228626,ISC      ,01-04-2006,34:49.0,2.3094,94.9354,30.5,      ,ISC      ,mb    ,5.1,ISC      ,MS    ,5.3
8228683,ISC      ,02-04-2006,30:27.5,2.51,96.3511,28.6,      ,ISC      ,mb    ,5.3,ISC      ,MS    ,5.2
8197998,ISC      ,04-04-2006,36:59.4,0.2268,97.3073,34.4,      ,ISC      ,mb    ,5.4,ISC      ,MS    ,4.9
8503956,ISC      ,04-04-2006,53:48.7,0.3192,97.2681,43.6,      ,ISC      ,mb    ,4.2,,,
